HG03390		SAME1839632
HG03566		SAME1839433
HG03578		SAME1839245
HG03585		SAME1839293
HG03600		SAME1840215
HG03547		SAME1839878
HG03559		SAME1839654
HG03698		SAME1840145
HG03701		SAME1840016
HG03706		SAME1839758
HG03713		SAME1839807
HG03605		SAME1840240
HG03617		SAME1840056
HG03624		SAME1839709
HG03629		SAME1839738
HG03631		SAME1839855
HG03667		SAME1839331
HG03679		SAME1839055
HG03681		SAME1840321
HG03636		SAME1839586
HG03643		SAME1839633
HG03650		SAME1839488
HG03718		SAME1839834
HG03720		SAME1839562
HG03725		SAME1839680
HG03732		SAME1839378
HG03763		SAME1839122
HG03770		SAME1840388
HG03775		SAME1840413
HG03782		SAME1840119
HG03787		SAME1840224
HG03744		SAME1839265
HG03756		SAME1839080
HG03686		SAME1840335
HG03693		SAME1840372
HG03939		SAME1840336
HG03941		SAME1840353
HG03953		SAME1840252
HG03960		SAME1839945
HG03833		SAME1839356
HG03838		SAME1839297
HG03840		SAME1839054
HG03845		SAME1839170
HG03876		SAME1839967
HG03888		SAME1840039
HG03890		SAME1839864
HG03895		SAME1839888
HG03794		SAME1839920
HG03799		SAME1839944
HG03802		SAME1839608
HG03807		SAME1839547
HG03915		SAME1839227
HG03922		SAME1839103
HG03927		SAME1839035
HG03934		SAME1840318
HG03903		SAME1839493
HG03908		SAME1839522
HG03910		SAME1839205
HG03814		SAME1839411
HG03821		SAME1839449
HG03826		SAME1839465
HG03857		SAME1840294
HG03864		SAME1840170
HG03869		SAME1840104
HG03871		SAME1840200
HG03965		SAME1840063
HG03972		SAME1839721
HG03977		SAME1839746
HG04228		SAME1839161
HG04235		SAME1840263
NA06984	GM06984	SAME124763
HG04019		SAME1839572
HG04026		SAME1839622
HG04033		SAME1839466
HG04038		SAME1839499
HG04040		SAME1839197
HG04090		SAME1839927
HG04115		SAME1839362
HG04122		SAME1839230
HG04127		SAME1839249
HG04204		SAME1839437
HG04209		SAME1839452
HG04211		SAME1839321
HG04216		SAME1839339
HG04177		SAME1839992
HG04184		SAME1840049
HG04189		SAME1839783
HG04191		SAME1839897
HG04153		SAME1840299
HG04158		SAME1840400
HG04160		SAME1840179
HG04134		SAME1839303
HG04141		SAME1839178
HG04146		SAME1839108
HG03989		SAME1839532
HG03991		SAME1839640
HG04002		SAME1839769
HG04014		SAME1839844
HG04076		SAME1840358
NA06989	GM06989	SAME124760
NA06991	GM06991	SAME124936
NA07014	GM07014	SAME125162
NA07019	GM07019	SAME125152
NA07045	GM07045	SAME124187
NA11995	GM11995	SAME123968
NA12006	GM12006	SAME125145
NA12044	GM12044	SAME123212
NA12056	GM12056	SAME123414
NA12145	GM12145	SAME124157
NA10860	GM10860	SAME125131
NA10865	GM10865	SAME125128
NA11832	GM11832	SAME124554
NA11882	GM11882	SAME123210
NA12335	GM12335	SAME124097
NA12342	GM12342	SAME125155
NA12347	GM12347	SAME125316
NA12400	GM12400	SAME123881
NA12708	GM12708	SAME124078
NA12739	GM12739	SAME123529
NA12234	GM12234	SAME124003
NA12239	GM12239	SAME123999
NA12272	GM12272	SAME123231
NA11894	GM11894	SAME123043
NA11919	GM11919	SAME122834
NA11933	GM11933	SAME125098
NA10839	GM10839	SAME124551
NA10846	GM10846	SAME124758
NA10853	GM10853	SAME124932
NA07348	GM07348	SAME123567
NA12873	GM12873	SAME123388
NA18644	GM18644	SAME122976
NA18740	GM18740	SAME123917
NA18745	GM18745	SAME123914
NA18757	GM18757	SAME123727
NA18795	GM18795	SAME124990
NA18562	GM18562	SAME123927
NA18567	GM18567	SAME123924
NA18574	GM18574	SAME123737
NA18579	GM18579	SAME123742
NA18613	GM18613	SAME125037
NA18618	GM18618	SAME125042
NA18620	GM18620	SAME124510
NA18625	GM18625	SAME125253
NA18593	GM18593	SAME123720
NA18606	GM18606	SAME124879
NA18632	GM18632	SAME124703
NA18637	GM18637	SAME124700
NA18942	GM18942	SAME124308
NA18947	GM18947	SAME124313
NA19109	GM19109	SAME124544
NA19116	GM19116	SAME124911
NA19123	GM19123	SAME125013
NA19128	GM19128	SAME125022
NA19027	GM19027	SAME124850
NA19041	GM19041	SAME125241
NA19046	GM19046	SAME124292
NA19096	GM19096	SAME123662
NA19104	GM19104	SAME124804
NA18954	GM18954	SAME124108
NA18959	GM18959	SAME124115
NA18961	GM18961	SAME123957
NA18966	GM18966	SAME123962
NA19077	GM19077	SAME122818
NA19084	GM19084	SAME123364
NA19089	GM19089	SAME123649
NA19091	GM19091	SAME123174
NA19058	GM19058	SAME125024
NA19060	GM19060	SAME123007
NA19065	GM19065	SAME123011
NA19072	GM19072	SAME122822
NA18973	GM18973	SAME123761
NA18978	GM18978	SAME123760
NA18980	GM18980	SAME123527
NA18985	GM18985	SAME123413
NA18992	GM18992	SAME124983
NA18997	GM18997	SAME124898
NA19003	GM19003	SAME124480
NA19010	GM19010	SAME123989
NA19154	GM19154	SAME124835
NA19159	GM19159	SAME124716
NA19161	GM19161	SAME123757
NA19166	GM19166	SAME124211
NA19173	GM19173	SAME124421
NA19130	GM19130	SAME125229
NA19142	GM19142	SAME124610
NA19147	GM19147	SAME124613
NA19224	GM19224	SAME125217
NA19236	GM19236	SAME125001
NA19248	GM19248	SAME123681
NA19185	GM19185	SAME123858
NA19197	GM19197	SAME125309
NA19200	GM19200	SAME122989
NA19313	GM19313	SAME123316
NA19318	GM19318	SAME124753
NA19320	GM19320	SAME124570
NA19375	GM19375	SAME125116
NA19382	GM19382	SAME124274
NA19394	GM19394	SAME124489
NA19399	GM19399	SAME124498
NA19332	GM19332	SAME123723
NA19351	GM19351	SAME122854
NA19205	GM19205	SAME122986
NA19680	GM19680	SAME122937
NA19685	GM19685	SAME122942
NA19700	GM19700	SAME124233
NA19705	GM19705	SAME124235
NA19438	GM19438	SAME123848
NA19440	GM19440	SAME122951
NA19445	GM19445	SAME122948
NA19452	GM19452	SAME125414
NA19712	GM19712	SAME124447
NA19717	GM19717	SAME124451
NA19724	GM19724	SAME124690
NA19457	GM19457	SAME125409
NA19469	GM19469	SAME123300
NA19471	GM19471	SAME123117
NA19729	GM19729	SAME124701
NA19731	GM19731	SAME124870
NA19748	GM19748	SAME124729
NA19774	GM19774	SAME124064
NA19779	GM19779	SAME124061
NA19781	GM19781	SAME123146
NA19750	GM19750	SAME123698
NA19755	GM19755	SAME123695
NA19762	GM19762	SAME123897
NA19661	GM19661	SAME122959
NA19678	GM19678	SAME122797
NA19654	GM19654	SAME123128
NA19659	GM19659	SAME123131
NA20322	GM20322	SAME123998
NA20334	GM20334	SAME124196
NA20339	GM20339	SAME124201
NA20341	GM20341	SAME124399
NA20346	GM20346	SAME124402
NA20276	GM20276	SAME123614
NA20288	GM20288	SAME124578
NA20290	GM20290	SAME124374
NA20295	GM20295	SAME124377
NA19919	GM19919	SAME125276
NA19921	GM19921	SAME124712
NA19983	GM19983	SAME123902
NA19786	GM19786	SAME123149
NA19798	GM19798	SAME123332
NA19818	GM19818	SAME124677
NA19902	GM19902	SAME125051
NA19914	GM19914	SAME125273
NA20517	GM20517	SAME124557
NA20524	GM20524	SAME124016
NA20529	GM20529	SAME124011
NA20531	GM20531	SAME124170
NA20536	GM20536	SAME124167
NA20543	GM20543	SAME125149
NA20581	GM20581	SAME122859
NA20505	GM20505	SAME124359
NA20512	GM20512	SAME124560
NA20358	GM20358	SAME124600
NA20360	GM20360	SAME124786
NA20909	GM20909	SAME122923
NA20911	GM20911	SAME123101
NA21089	GM21089	SAME123142
NA21091	GM21091	SAME123321
NA20877	GM20877	SAME123598
NA20884	GM20884	SAME124514
NA20889	GM20889	SAME125305
NA20891	GM20891	SAME123670
NA20808	GM20808	SAME122813
NA20810	GM20810	SAME125192
NA20815	GM20815	SAME125187
NA20822	GM20822	SAME123073
NA20764	GM20764	SAME124368
NA20769	GM20769	SAME124371
NA20771	GM20771	SAME124577
NA20783	GM20783	SAME123607
NA20827	GM20827	SAME123071
NA20846	GM20846	SAME123431
NA20853	GM20853	SAME123243
NA20586	GM20586	SAME122864
NA20752	GM20752	SAME124177
NA20757	GM20757	SAME124176
NA20790	GM20790	SAME123815
NA20795	GM20795	SAME123818
NA20803	GM20803	SAME125367
NA20858	GM20858	SAME123207
NA20872	GM20872	SAME122842
NA20896	GM20896	SAME123665
NA20904	GM20904	SAME122916
NA21130	GM21130	SAME123834
NA21135	GM21135	SAME123829
NA21142	GM21142	SAME123344
NA21104	GM21104	SAME124436
NA21109	GM21109	SAME124443
NA21111	GM21111	SAME124179
NA21116	GM21116	SAME124186
NA21123	GM21123	SAME124031
NA21128	GM21128	SAME124022
NA12286	GM12286	SAME124642
NA12762	GM12762	SAME125109
NA12767	GM12767	SAME124472
NA12801	GM12801	SAME122827
NA12813	GM12813	SAME123024
NA12818	GM12818	SAME123025
NA12832	GM12832	SAME125290
NA12344	GM12344	SAME123946
NA12375	GM12375	SAME124589
NA12399	GM12399	SAME124193
NA18518	GM18518	SAME124889
NA18520	GM18520	SAME123565
NA18525	GM18525	SAME124672
NA18498	GM18498	SAME124058
NA18501	GM18501	SAME124991
NA18506	GM18506	SAME125059
NA12875	GM12875	SAME123390
NA18486	GM18486	SAME124099
NA18532	GM18532	SAME124482
NA18537	GM18537	SAME124485
NA18544	GM18544	SAME124265
NA18878	GM18878	SAME125107
NA18912	GM18912	SAME123404
NA18917	GM18917	SAME123407
NA18924	GM18924	SAME123202
NA18943	GM18943	SAME124309
NA18791	GM18791	SAME124073
NA18854	GM18854	SAME124734
NA18859	GM18859	SAME124731
NA18861	GM18861	SAME124905
NA18873	GM18873	SAME123536
NA18602	GM18602	SAME124876
NA18614	GM18614	SAME125034
NA18619	GM18619	SAME125043
NA18638	GM18638	SAME124693
NA18640	GM18640	SAME122980
NA18645	GM18645	SAME122975
NA18621	GM18621	SAME124509
NA18626	GM18626	SAME125250
NA18633	GM18633	SAME124704
NA18570	GM18570	SAME123741
NA18582	GM18582	SAME123905
NA18599	GM18599	SAME123713
NA18549	GM18549	SAME124262
NA18563	GM18563	SAME123928
NA19085	GM19085	SAME123365
NA19092	GM19092	SAME123173
NA19097	GM19097	SAME123168
NA19100	GM19100	SAME125401
NA19105	GM19105	SAME125389
NA19117	GM19117	SAME124914
NA18948	GM18948	SAME124316
NA18950	GM18950	SAME124112
NA18955	GM18955	SAME124107
NA18962	GM18962	SAME123958
NA18979	GM18979	SAME123759
NA18981	GM18981	SAME123426
NA18986	GM18986	SAME125069
NA18993	GM18993	SAME124894
NA18998	GM18998	SAME124891
NA19004	GM19004	SAME124473
NA19009	GM19009	SAME125133
NA19011	GM19011	SAME124512
NA19042	GM19042	SAME125242
NA19054	GM19054	SAME125028
NA19059	GM19059	SAME125023
NA19023	GM19023	SAME124854
NA19028	GM19028	SAME124848
NA19030	GM19030	SAME123544
NA19035	GM19035	SAME124664
NA19066	GM19066	SAME123008
NA19078	GM19078	SAME122824
NA19080	GM19080	SAME125313
NA18967	GM18967	SAME123963
NA18974	GM18974	SAME123768
NA19249	GM19249	SAME123682
NA19256	GM19256	SAME124707
NA19307	GM19307	SAME124981
NA19143	GM19143	SAME124609
NA19148	GM19148	SAME124606
NA19150	GM19150	SAME124838
NA19198	GM19198	SAME124049
NA19201	GM19201	SAME122990
NA19206	GM19206	SAME122983
NA19213	GM19213	SAME125384
NA19225	GM19225	SAME125218
NA19237	GM19237	SAME125000
NA19352	GM19352	SAME124075
NA19371	GM19371	SAME125111
NA19376	GM19376	SAME124469
NA19129	GM19129	SAME125021
NA19131	GM19131	SAME125230
NA19314	GM19314	SAME123309
NA19319	GM19319	SAME123438
NA19321	GM19321	SAME124569
NA19338	GM19338	SAME123274
NA19174	GM19174	SAME124882
NA19186	GM19186	SAME123861
NA19383	GM19383	SAME124273
NA19390	GM19390	SAME124493
NA19395	GM19395	SAME124490
NA19701	GM19701	SAME124232
NA19713	GM19713	SAME124448
NA19718	GM19718	SAME124444
NA19720	GM19720	SAME124118
NA19674	GM19674	SAME122792
NA19679	GM19679	SAME122796
NA19681	GM19681	SAME122938
NA19686	GM19686	SAME122939
NA19472	GM19472	SAME123120
NA19648	GM19648	SAME123307
NA19650	GM19650	SAME124976
NA19737	GM19737	SAME124872
NA19749	GM19749	SAME124726
NA19751	GM19751	SAME123699
NA19756	GM19756	SAME123696
NA19403	GM19403	SAME123636
NA19434	GM19434	SAME123850
NA19439	GM19439	SAME123847
NA19763	GM19763	SAME123896
NA19770	GM19770	SAME124068
NA19775	GM19775	SAME124065
NA19655	GM19655	SAME124980
NA19662	GM19662	SAME122960
NA19446	GM19446	SAME122949
NA19453	GM19453	SAME125413
NA19725	GM19725	SAME124689
NA19732	GM19732	SAME124778
NA20359	GM20359	SAME124601
NA20361	GM20361	SAME124785
NA20412	GM20412	SAME124002
NA20506	GM20506	SAME124362
NA19984	GM19984	SAME124287
NA20126	GM20126	SAME122885
NA20277	GM20277	SAME123613
NA20284	GM20284	SAME124581
NA19782	GM19782	SAME123145
NA19787	GM19787	SAME123148
NA19794	GM19794	SAME123328
NA19908	GM19908	SAME125053
NA19915	GM19915	SAME125274
NA19922	GM19922	SAME124711
NA20289	GM20289	SAME124579
NA20291	GM20291	SAME124373
NA20296	GM20296	SAME124380
NA20342	GM20342	SAME124398
NA20347	GM20347	SAME124401
NA19819	GM19819	SAME124676
NA20513	GM20513	SAME124561
NA20518	GM20518	SAME123178
NA20520	GM20520	SAME124019
NA20316	GM20316	SAME123806
NA20335	GM20335	SAME124197
NA20816	GM20816	SAME125186
NA20828	GM20828	SAME123076
NA20847	GM20847	SAME123432
NA20544	GM20544	SAME125146
NA20582	GM20582	SAME123474
NA20587	GM20587	SAME123481
NA20753	GM20753	SAME124178
NA20525	GM20525	SAME124015
NA20532	GM20532	SAME124171
NA20537	GM20537	SAME124168
NA20885	GM20885	SAME124525
NA20892	GM20892	SAME123109
NA20897	GM20897	SAME123664
NA20900	GM20900	SAME122920
NA20854	GM20854	SAME123248
NA20859	GM20859	SAME123249
NA20861	GM20861	SAME123807
NA20866	GM20866	SAME123808
NA20758	GM20758	SAME125117
NA20760	GM20760	SAME124364
NA20765	GM20765	SAME124367
NA20804	GM20804	SAME125224
NA20809	GM20809	SAME125359
NA20811	GM20811	SAME123069
NA20772	GM20772	SAME124574
NA20796	GM20796	SAME123819
NA20873	GM20873	SAME122841
NA20878	GM20878	SAME123595
NA21092	GM21092	SAME123322
NA21097	GM21097	SAME123319
NA21100	GM21100	SAME124440
NA21105	GM21105	SAME124437
NA21124	GM21124	SAME124024
NA21129	GM21129	SAME124023
NA21143	GM21143	SAME123359
NA21112	GM21112	SAME124182
NA21117	GM21117	SAME124185
NA20905	GM20905	SAME122915
HG00139		SAME123060
HG00141		SAME124395
HG00146		SAME124390
HG00153		SAME124594
HG00108		SAME125161
HG00110		SAME125339
HG00115		SAME125344
HG00122		SAME122876
HG00127		SAME122871
HG00134		SAME123067
HG00103		SAME125151
NA11993	GM11993	SAME123965
NA12340	GM12340	SAME125157
NA12376	GM12376	SAME123275
NA12383	GM12383	SAME124384
NA10837	GM10837	SAME124546
NA10851	GM10851	SAME125317
NA10856	GM10856	SAME124935
NA12489	GM12489	SAME125358
NA12718	GM12718	SAME124454
NA12749	GM12749	SAME124828
NA12814	GM12814	SAME123021
NA12864	GM12864	SAME123191
NA10863	GM10863	SAME125132
NA11830	GM11830	SAME124553
NA12004	GM12004	SAME125144
NA12890	GM12890	SAME124116
NA18487	GM18487	SAME124098
NA18519	GM18519	SAME124888
NA18521	GM18521	SAME123566
NA18526	GM18526	SAME124673
NA18499	GM18499	SAME124059
NA18502	GM18502	SAME125055
NA18507	GM18507	SAME125060
NA18603	GM18603	SAME124875
NA18608	GM18608	SAME124779
NA18610	GM18610	SAME123222
NA18615	GM18615	SAME123653
NA18571	GM18571	SAME123740
NA18576	GM18576	SAME123735
NA18595	GM18595	SAME123228
NA18639	GM18639	SAME124694
NA18641	GM18641	SAME122979
NA18646	GM18646	SAME122978
NA18533	GM18533	SAME124481
NA18538	GM18538	SAME123774
NA18545	GM18545	SAME124266
NA18552	GM18552	SAME124089
NA18557	GM18557	SAME124092
NA18564	GM18564	SAME123921
NA18622	GM18622	SAME125260
NA18627	GM18627	SAME124106
NA18634	GM18634	SAME124697
NA18879	GM18879	SAME125108
NA18881	GM18881	SAME125308
NA18906	GM18906	SAME123562
NA18913	GM18913	SAME123403
NA19012	GM19012	SAME124260
NA19017	GM19017	SAME124259
NA19024	GM19024	SAME124851
NA19031	GM19031	SAME123543
NA19036	GM19036	SAME124666
NA18862	GM18862	SAME125118
NA18867	GM18867	SAME124904
NA18874	GM18874	SAME125105
NA18747	GM18747	SAME123916
NA18855	GM18855	SAME124735
NA18925	GM18925	SAME123203
NA18944	GM18944	SAME124314
NA18963	GM18963	SAME123959
NA18968	GM18968	SAME123953
NA18970	GM18970	SAME123764
NA18975	GM18975	SAME123767
NA18994	GM18994	SAME124897
NA18999	GM18999	SAME124890
NA19000	GM19000	SAME124477
NA19005	GM19005	SAME124474
NA18949	GM18949	SAME124317
NA18951	GM18951	SAME124111
NA18956	GM18956	SAME124110
NA18982	GM18982	SAME125073
NA18987	GM18987	SAME125070
NA19214	GM19214	SAME125386
NA19221	GM19221	SAME125221
NA19226	GM19226	SAME125219
NA19238	GM19238	SAME124999
NA19240	GM19240	SAME123688
NA19086	GM19086	SAME123366
NA19093	GM19093	SAME123172
NA19098	GM19098	SAME123633
NA19101	GM19101	SAME123955
NA19113	GM19113	SAME123838
NA19118	GM19118	SAME122943
NA19120	GM19120	SAME125016
NA19132	GM19132	SAME125231
NA19137	GM19137	SAME125235
NA19144	GM19144	SAME123373
NA19149	GM19149	SAME124605
NA19151	GM19151	SAME124839
NA19199	GM19199	SAME124050
NA19202	GM19202	SAME122987
NA19207	GM19207	SAME122984
NA19175	GM19175	SAME124887
NA19067	GM19067	SAME123835
NA19074	GM19074	SAME122817
NA19079	GM19079	SAME122823
NA19081	GM19081	SAME123369
NA19043	GM19043	SAME125243
NA19055	GM19055	SAME125027
NA19062	GM19062	SAME123005
NA19466	GM19466	SAME123294
NA19473	GM19473	SAME123119
NA19625	GM19625	SAME123655
NA19649	GM19649	SAME123442
NA19651	GM19651	SAME123123
NA19252	GM19252	SAME123500
NA19257	GM19257	SAME123495
NA19308	GM19308	SAME124985
NA19310	GM19310	SAME123449
NA19404	GM19404	SAME123637
NA19428	GM19428	SAME124036
NA19430	GM19430	SAME123854
NA19435	GM19435	SAME123849
NA19656	GM19656	SAME123130
NA19663	GM19663	SAME122961
NA19670	GM19670	SAME122795
NA19384	GM19384	SAME124272
NA19391	GM19391	SAME124494
NA19396	GM19396	SAME124491
NA19315	GM19315	SAME123310
NA19327	GM19327	SAME123473
NA19334	GM19334	SAME123722
NA19675	GM19675	SAME122791
NA19682	GM19682	SAME122935
NA19346	GM19346	SAME124341
NA19360	GM19360	SAME124915
NA19372	GM19372	SAME125100
NA19377	GM19377	SAME124470
NA19454	GM19454	SAME125412
NA19461	GM19461	SAME123298
NA19702	GM19702	SAME124231
NA19707	GM19707	SAME124234
NA19714	GM19714	SAME124449
NA19719	GM19719	SAME124445
NA19985	GM19985	SAME123900
NA20127	GM20127	SAME122884
NA20278	GM20278	SAME123617
NA20285	GM20285	SAME124582
NA19757	GM19757	SAME123697
NA19764	GM19764	SAME123898
NA19771	GM19771	SAME124069
NA19776	GM19776	SAME124062
NA19721	GM19721	SAME125311
NA19726	GM19726	SAME124692
NA19733	GM19733	SAME124868
NA19795	GM19795	SAME123329
NA19834	GM19834	SAME125030
NA19904	GM19904	SAME125047
NA19738	GM19738	SAME123482
NA19740	GM19740	SAME124719
NA19752	GM19752	SAME123700
NA19783	GM19783	SAME123144
NA19788	GM19788	SAME123153
NA19790	GM19790	SAME123326
NA19909	GM19909	SAME125052
NA19916	GM19916	SAME125271
NA19923	GM19923	SAME124710
NA20292	GM20292	SAME124376
NA20297	GM20297	SAME124379
NA20300	GM20300	SAME123603
NA20312	GM20312	SAME123810
NA20362	GM20362	SAME124788
NA20413	GM20413	SAME124951
NA20502	GM20502	SAME124358
NA20507	GM20507	SAME124361
NA20343	GM20343	SAME124397
NA20348	GM20348	SAME124407
NA20350	GM20350	SAME124595
NA20355	GM20355	SAME124597
NA20773	GM20773	SAME124575
NA20778	GM20778	SAME124571
NA20785	GM20785	SAME123611
NA20792	GM20792	SAME123817
NA20797	GM20797	SAME123820
NA20526	GM20526	SAME124014
NA20533	GM20533	SAME124172
NA20538	GM20538	SAME124163
NA20317	GM20317	SAME123943
NA20336	GM20336	SAME124194
NA20514	GM20514	SAME124558
NA20519	GM20519	SAME123179
NA20521	GM20521	SAME124018
NA20540	GM20540	SAME125148
NA20588	GM20588	SAME122866
NA20754	GM20754	SAME124173
NA20800	GM20800	SAME125364
NA20805	GM20805	SAME125361
NA20812	GM20812	SAME125190
NA20759	GM20759	SAME125094
NA20761	GM20761	SAME124363
NA20766	GM20766	SAME124370
NA20886	GM20886	SAME123878
NA20893	GM20893	SAME123668
NA20898	GM20898	SAME123141
NA20874	GM20874	SAME123597
NA20879	GM20879	SAME123594
NA20881	GM20881	SAME124531
NA21093	GM21093	SAME123323
NA21098	GM21098	SAME123324
NA21101	GM21101	SAME124441
NA21106	GM21106	SAME124434
NA21113	GM21113	SAME124181
NA21118	GM21118	SAME123585
NA21120	GM21120	SAME124028
NA20850	GM20850	SAME123246
NA20862	GM20862	SAME123804
NA20867	GM20867	SAME123809
NA20901	GM20901	SAME122919
NA20906	GM20906	SAME122918
NA21086	GM21086	SAME123139
NA21125	GM21125	SAME124025
NA21137	GM21137	SAME124038
NA21144	GM21144	SAME124511
NA20829	GM20829	SAME123077
NA20831	GM20831	SAME122893
NA06995	GM06995	SAME123994
NA07037	GM07037	SAME122862
HG04222		SAME1839040
HG04227		SAME1839056
HG04239		SAME1840281
NA12877	GM12877	SAME123391
NA12889	GM12889	SAME123951
NA12891	GM12891	SAME124117
NA18488	GM18488	SAME124103
NA12815	GM12815	SAME123022
NA12827	GM12827	SAME125077
NA12865	GM12865	SAME123190
NA12872	GM12872	SAME123387
NA18515	GM18515	SAME124881
NA18522	GM18522	SAME124669
NA18527	GM18527	SAME124674
NA18503	GM18503	SAME125056
NA18508	GM18508	SAME124318
NA18510	GM18510	SAME124886
NA12752	GM12752	SAME123518
NA12776	GM12776	SAME124256
NA12341	GM12341	SAME125158
NA12485	GM12485	SAME125360
NA12707	GM12707	SAME124080
NA12740	GM12740	SAME124822
NA18534	GM18534	SAME124488
NA18539	GM18539	SAME124475
NA18541	GM18541	SAME124270
NA18546	GM18546	SAME124263
NA18553	GM18553	SAME124088
NA18558	GM18558	SAME124094
NA18560	GM18560	SAME123925
NA18565	GM18565	SAME123922
NA18863	GM18863	SAME124907
NA18868	GM18868	SAME124910
NA18870	GM18870	SAME125101
NA18875	GM18875	SAME123545
NA18933	GM18933	SAME123037
NA18940	GM18940	SAME124310
NA18945	GM18945	SAME124315
NA18748	GM18748	SAME123909
NA18856	GM18856	SAME124736
NA18907	GM18907	SAME123563
NA18914	GM18914	SAME123406
NA18572	GM18572	SAME123739
NA18577	GM18577	SAME123734
NA18591	GM18591	SAME123719
NA18596	GM18596	SAME123718
NA18635	GM18635	SAME123661
NA18642	GM18642	SAME122982
NA18647	GM18647	SAME122977
NA18609	GM18609	SAME124867
NA18611	GM18611	SAME123225
NA18616	GM18616	SAME125032
NA18623	GM18623	SAME124507
NA18628	GM18628	SAME124502
NA18630	GM18630	SAME124895
NA18952	GM18952	SAME124114
NA18957	GM18957	SAME124109
NA19099	GM19099	SAME125240
NA19102	GM19102	SAME125112
NA19107	GM19107	SAME123393
NA19114	GM19114	SAME122953
NA19119	GM19119	SAME122944
NA19121	GM19121	SAME125015
NA19138	GM19138	SAME125236
NA19140	GM19140	SAME124608
NA19087	GM19087	SAME123367
NA19094	GM19094	SAME123171
NA19044	GM19044	SAME125244
NA19056	GM19056	SAME125026
NA19063	GM19063	SAME123006
NA18964	GM18964	SAME123960
NA18969	GM18969	SAME123954
NA18971	GM18971	SAME123763
NA18976	GM18976	SAME123766
NA19068	GM19068	SAME123012
NA19070	GM19070	SAME122820
NA19075	GM19075	SAME122816
NA19082	GM19082	SAME123370
NA18995	GM18995	SAME124896
NA19001	GM19001	SAME124478
NA19006	GM19006	SAME125119
NA18983	GM18983	SAME125074
NA18988	GM18988	SAME125078
NA18990	GM18990	SAME124893
NA19020	GM19020	SAME124855
NA19025	GM19025	SAME124852
NA19037	GM19037	SAME124665
NA19210	GM19210	SAME125383
NA19215	GM19215	SAME125385
NA19222	GM19222	SAME124147
NA19239	GM19239	SAME125081
NA19258	GM19258	SAME125045
NA19309	GM19309	SAME124984
NA19311	GM19311	SAME123452
NA19171	GM19171	SAME124419
NA19176	GM19176	SAME124416
NA19190	GM19190	SAME124041
NA19347	GM19347	SAME124340
NA19359	GM19359	SAME125093
NA19373	GM19373	SAME124706
NA19378	GM19378	SAME125091
NA19380	GM19380	SAME124276
NA19385	GM19385	SAME124271
NA19397	GM19397	SAME124492
NA19145	GM19145	SAME123372
NA19152	GM19152	SAME123017
NA19429	GM19429	SAME124037
NA19431	GM19431	SAME123853
NA19436	GM19436	SAME123852
NA19195	GM19195	SAME125310
NA19203	GM19203	SAME122988
NA19208	GM19208	SAME122993
NA19316	GM19316	SAME123311
NA19323	GM19323	SAME123471
NA19328	GM19328	SAME123463
NA19443	GM19443	SAME122954
NA19448	GM19448	SAME122945
NA19455	GM19455	SAME125411
NA19462	GM19462	SAME123296
NA19467	GM19467	SAME123295
NA19474	GM19474	SAME123122
NA19652	GM19652	SAME124978
NA19657	GM19657	SAME123129
NA19664	GM19664	SAME122955
NA19669	GM19669	SAME123903
NA19777	GM19777	SAME124063
NA19784	GM19784	SAME123151
NA19789	GM19789	SAME123152
NA19741	GM19741	SAME124718
NA19746	GM19746	SAME123502
NA19753	GM19753	SAME123701
NA19671	GM19671	SAME122794
NA19676	GM19676	SAME122790
NA19683	GM19683	SAME122936
NA19758	GM19758	SAME123706
NA19760	GM19760	SAME123895
NA19772	GM19772	SAME124066
NA19722	GM19722	SAME124696
NA19727	GM19727	SAME123639
NA19734	GM19734	SAME124873
NA19703	GM19703	SAME124230
NA19708	GM19708	SAME124229
NA19796	GM19796	SAME123330
NA19828	GM19828	SAME125246
NA19835	GM19835	SAME125029
NA19900	GM19900	SAME125050
NA19905	GM19905	SAME125046
NA20128	GM20128	SAME122887
NA20274	GM20274	SAME123615
NA20279	GM20279	SAME123616
NA20281	GM20281	SAME124584
NA20344	GM20344	SAME124404
NA20349	GM20349	SAME124406
NA20351	GM20351	SAME124596
NA20356	GM20356	SAME124598
NA20318	GM20318	SAME123802
NA20320	GM20320	SAME123997
NA20332	GM20332	SAME124198
NA20337	GM20337	SAME124195
NA20298	GM20298	SAME124382
NA20301	GM20301	SAME123602
NA20313	GM20313	SAME123811
NA20363	GM20363	SAME124787
NA20414	GM20414	SAME123988
NA20503	GM20503	SAME124357
NA19917	GM19917	SAME125272
NA19924	GM19924	SAME124714
NA20508	GM20508	SAME124355
NA20510	GM20510	SAME124562
NA20515	GM20515	SAME124559
NA20522	GM20522	SAME124017
NA20527	GM20527	SAME124013
NA20534	GM20534	SAME124165
NA20539	GM20539	SAME124164
NA20868	GM20868	SAME123800
NA20870	GM20870	SAME122839
NA20875	GM20875	SAME123596
NA20882	GM20882	SAME123882
NA20902	GM20902	SAME122922
NA20907	GM20907	SAME122917
NA21087	GM21087	SAME123138
NA20798	GM20798	SAME123821
NA20801	GM20801	SAME125365
NA20806	GM20806	SAME125362
NA20813	GM20813	SAME125189
NA20849	GM20849	SAME123433
NA20851	GM20851	SAME123245
NA20856	GM20856	SAME123247
NA20863	GM20863	SAME123805
NA20541	GM20541	SAME125147
